"","oktmo","year","region","municipality","settlement","latitude_dd","longitude_dd","assets","assets_depreciation","assets_exhausted","assets_new","birth","build_flat","catering","catering_growth","collective_foreign","collective_people","collective_russian","comp_electr","comp_manufact","comp_mining","construction","crimes","criminals","death","doctors","doctors_per10","domesticserv","hospital_beds","hospital_beds_per10","hospitals","industry","invest_budg","invest_fed","invest_reg","investment","job_regist","job_regist_unempl","job_seeker","job_seeker_unempl","living_space","migration","n_companies","new_hospital_beds","new_housing","new_polycl_visits","new_preschool_places","new_school_places","nurses","nurses_per10","pens","pension","polycl_visits","polycl_visits_per10","polyclinic","pop_1_6","pop_old","pop_work","pop_young","population","preschool","preschool_child","preschool_coverage","preschool_places","preschool_waiting","pupils","retail","retail_growth","rni","schools","servises","volume_electr","volume_manufact","volume_mining","volume_water","wage","workers","region_oktmo","t8013004","t8313004","t8016002","t8009001","t8109002","t8109001","t8008007","t8008008","t8008025","t8006003","t8112013","t8006007","t8014002","t8010001","t8015001","t8015002","t8013002_301","t8013002_1","t8013002_212","t8013002_220","t8013002_221","t8013002_229","t8013002_234","t8013002_239","t8013002_285","t8013002_434","t8013002_231","t8123015_12","t8123017_12","t8013001_1","t8013001_89","t8013001_34","t8013001_36","t8013001_27","t8011011_0","t8011010_0","t8112027_11","t8123007_0","t8423007_101","t8045002_21","t8045002_26","t8045002_27","t8006005_9","t8045002_0","t8042018_kfs14_okved0","t8942018_kfs14_okved2101","t8042018_kfs199_okved0","t8942018_kfs199_okved2101","model","share_profitable_firms","share_profitable_mun_firms","avg_wage","treatment","first.treat","index"
"29","11701000",1990,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,12.1,NA,0.071,NA,NA,NA,NA,NA,NA,NA,0.206,NA,NA,9.6,2342,58.7,0.033,7.6,190.4,25,1.3,NA,NA,NA,0.425,NA,NA,NA,NA,16,NA,NA,120,194.2,NA,564,1616,6694,167.7,72.3,NA,12.1,303.1,39,NA,NA,NA,NA,399.2,193,31,NA,24.7,NA,54.1,NA,NA,2.5,69,0.106,NA,NA,NA,NA,0.336,198.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","11701000",1995,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,8.6,NA,65.2,NA,NA,NA,NA,NA,NA,NA,412.9,12113,4351,14.5,3423,89.9,46.4,7.6,200.7,26,2123.5,17.7,5.4,NA,524.2,12769,12679,NA,NA,18.4,NA,5826,0,46.5,NA,0,1250,6465,169.8,98.9,NA,15.4,405.1,36,NA,NA,NA,NA,380.8,113,17.8,NA,16.1,NA,54.4,NA,NA,-5.9,74,529.1,NA,NA,NA,NA,617,170.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","11701000",1996,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,8.8,NA,70.9,NA,NA,NA,NA,NA,NA,NA,456.8,11934,4285,13.6,3618,95.4,72.3,7,185.8,26,3197.6,23.1,18.5,NA,543.9,10476,10156,NA,NA,18.6,NA,6369,0,63.1,NA,0,0,6620,174.6,100.5,NA,15.1,398.9,39,NA,NA,NA,NA,379.1,103,16.7,NA,14.8,NA,54.3,NA,NA,-4.8,73,722.5,NA,NA,NA,NA,993.3,155.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","11701000",1997,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,8.3,NA,74.4,NA,NA,NA,NA,NA,NA,NA,398.8,10712,3951,12.5,3675,97.7,81.1,7,187,26,3631.6,18,7.5,NA,447.1,6779,6341,NA,NA,19.4,NA,7133,0,47.2,NA,0,0,6677,177.4,102.8,NA,15.1,401.8,38,NA,NA,NA,NA,376.3,92,15.2,NA,13.3,NA,54,NA,NA,-4.2,73,851.3,NA,NA,NA,NA,1169,162.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","11701000",1998,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,8.9,NA,114.6,NA,NA,NA,NA,NA,NA,NA,374.1,8837,4415,12.7,3684,98.4,96.2,6.8,182.6,26,3971.5,17.4,3.6,NA,709.3,6386,5813,NA,NA,19.3,NA,7690,0,45.2,NA,0,0,6586,175.9,102.4,NA,15.5,412.7,38,NA,NA,NA,NA,374.5,89,14.1,NA,15.1,NA,53,NA,NA,-3.8,73,984.3,NA,NA,NA,NA,1233,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","11701000",1999,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,7.9,NA,199.2,NA,NA,NA,NA,NA,NA,NA,571.5,10336,5207,15.6,3629,98.1,102.3,6.8,184.4,26,7375.2,18.3,13,NA,1162.5,2739,2171,NA,NA,20.4,NA,8070,0,45.4,NA,0,0,6480,175.2,104.1,NA,15.4,416.3,39,NA,NA,NA,NA,369.9,84,13.4,NA,11.7,NA,50.8,4602.9,NA,-7.7,75,1454,NA,NA,NA,NA,2003,160.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","11701000",2000,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,8.3,NA,238.5,NA,NA,NA,NA,NA,NA,NA,778.8,8330,4653,15.1,3641,99.6,155.4,6.7,182.8,26,10960,10,6.8,NA,1962.4,1870,1429,NA,NA,20.7,NA,8826,0,26.6,NA,0,0,6340,173.4,105.1,NA,15.3,419.3,42,NA,NA,NA,NA,365.6,77,13.9,NA,14.2,NA,47.9,6572.5,NA,-6.8,73,1935.5,NA,NA,NA,NA,2924,158.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","11701000",2001,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,9.4,NA,349.4,NA,NA,NA,NA,NA,NA,NA,858.5,8418,4020,15.1,3761,103.3,253.9,6.7,183,25,12669.9,41.6,24.1,NA,1774.7,1834,1277,NA,NA,20.9,NA,9252,0,32,NA,0,0,6476,177.9,106.7,NA,15.4,422.2,46,NA,NA,NA,NA,364,77,14,NA,11.4,NA,45.2,9504.4,NA,-5.7,75,2926.4,NA,NA,NA,NA,4084,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","11701000",2002,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,10.3,479,544.3,NA,NA,NA,NA,NA,NA,NA,1074.1,7332,2707,16.2,3734,104,374.1,6.4,178.3,26,14187.5,22.5,14.6,NA,2540.5,1636,1389,NA,NA,21.1,NA,9591,0,37,0,0,0,6598,183.8,106.7,1714.6,15.5,430.6,42,NA,NA,NA,NA,362.3,76,14.3,NA,11.3,NA,43.1,11744.3,NA,-5.9,79,4170.9,NA,NA,NA,NA,5381,151.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","11701000",2003,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,10.7,196,642.9,NA,NA,NA,NA,NA,NA,NA,2138.5,7983,2300,16,3727,103.7,637.1,6.8,190.1,26,15783.3,21.3,10.8,NA,4279.4,1454,1097,NA,NA,21.1,NA,10432,0,25,0,0,0,6759,188.1,107.7,2053,15.2,422.1,41,18.3,63.9,232.4,57,359.4,75,14.3,NA,11.3,NA,39.9,14766.5,NA,-5.3,74,5280,NA,NA,NA,NA,6783,154.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","11701000",2004,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,10.7,461,739.6,101,NA,NA,NA,NA,NA,NA,NA,12510,2883,15.3,3653,102.1,793.2,6.9,194,26,NA,18.5,11.3,NA,3976.3,2234,1683,NA,NA,21.3,NA,11141,0,35.8,0,0,0,6760,189,108.8,2501,15.3,426.7,42,19.2,64.5,231.9,55.2,357.7,74,14.6,79,12,NA,37,19175.2,118,-4.6,75,8182.6,NA,NA,NA,NA,8697.2,138.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","11701000",2005,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,10.3,425,857.6,99,NA,NA,NA,71,172,6,5473.1,13873,3218,14.9,3732,104.9,832,6.9,192.7,27,NA,26.3,14.3,NA,5526.1,1238,1134,NA,NA,21.5,NA,12019,268,29.4,0,0,0,6879,193.3,110.1,3103.1,16.1,452.3,43,19.9,65.1,231,53.7,355.8,74,14.8,73.3,11.7,NA,34.4,23503.4,113,-4.6,74,11358.2,8828.9,10648.2,956.3,NA,11018.6,138.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","11701000",2006,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,10.2,1003,937.7,100.5,NA,NA,NA,67,172,7,1359.3,15393,3640,13.9,3662,103.3,1554.4,5.3,149,25,NA,28.6,16.5,NA,5003.5,NA,NA,1287,1120,21.7,NA,11230,79,74.1,0,0,0,6307,177.9,110.4,3482.6,16,450.7,46,20.8,66.6,229.3,52.7,354.6,75,15.3,72.6,12.7,NA,32.5,28098.4,111.4,-3.7,73,15654.9,10974.1,12068.9,479.4,NA,13432,135.4,11,NA,NA,2087,106890,NA,NA,629.2,109.4,NA,359,NA,NA,11636,74130,73,33700,NA,3590649,264046,106439,56570,891196,140471,NA,NA,NA,1384872,NA,NA,3703702,3143513,1253754,1253754,324078,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.716774997623274
"42","11701000",2007,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,NA,NA,NA,NA,11,1374,1372.1,125,NA,NA,NA,82,177,6,2010.8,14519,3412,13.1,3676,103.6,1882.9,5,140.5,23,NA,32.2,17.9,NA,8554.3,NA,NA,1254,1041,21.8,NA,12330,0,94.7,300,0,0,6079,171.4,111.2,4611.7,16.5,465.4,68,21.4,68.3,228,52.4,354.7,76,15.7,71.7,12.4,NA,31.2,33663,110.6,-2.1,72,20245.6,13340.9,15315.9,11.8,NA,16349.1,135.7,11,NA,NA,533,170656,NA,NA,644.09,153.3,NA,359,NA,413,12437,94678,72,31110,NA,5040550,493894,140233,338563,1442795,181221,NA,NA,NA,1584715,NA,NA,5454150,4833123,1799879,1799879,380972,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.686159651439333
"43","11701000",2008,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,179953.135,38.7,13.5,NA,11.2,1719,354.1,102.4,NA,NA,NA,60,160,4,2482.5,11646,3049,12.9,3695,104.3,NA,5,141.3,22,NA,39.4,17.3,NA,8896.9,NA,NA,1305,1113,22.2,NA,13581,0,126.3,0,0,0,6079,171.6,111,5785.5,16.5,466.9,43,22,69.6,225.9,52.8,354.2,77,15.6,69.7,12.5,NA,30.9,11303.4,123.4,-1.7,70,NA,14131.9,13701.8,38.9,NA,20839.9,131.8,11,0.8,NA,652,327501,586510,9078625,646600,187200,NA,359,NA,413,12511,126298,70,30859,277173,7225154,388891,182374,113652,2848043,286701,NA,31292,206596,2259300,684,32581.2,7180601,6107080,2723041,2723041,514772,16159,337,NA,NA,NA,11625235,1680360,101103,28,NA,NA,NA,NA,NA,"Избираемый мэр",NA,NA,NA,0,2015,0.598803494856557
"44","11701000",2009,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,171254.215,42.9,14.6,NA,11.6,863,318.7,81,NA,NA,NA,47,163,4,2614.9,9641,2793,12.5,3699,104.4,NA,5,142.2,21,NA,44.6,31.1,NA,9903.8,NA,NA,2507,2120,22.4,NA,14140,0,54.6,10,0,200,6118,172.7,111.7,7861.2,16.6,469.9,51,22.4,71.8,222.8,53.8,354.2,77,15.5,68.5,12.7,NA,31.2,9249.9,70.2,-0.9,66,NA,10532.8,12054.6,9.3,NA,22997.7,124.3,11,817,NA,693,84289,393695,9645897,644900,155300,NA,359,NA,422.7,12748,54649,66,31197,289443,6412791,517175,183196,275211,1515319,319157,NA,83742,15270,2361606,714,32833.9,6155363,4973436,1745282,1745282,530409,16061,349,NA,NA,NA,7311277,1335894,87791,28,NA,70.59,NA,63.87,NA,"Избираемый мэр",63.87,70.59,NA,0,2015,0.571436779862203
"45","11701000",2010,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,150485,51.7,19.6,9492.3,11.7,1182,254.6,93,NA,NA,NA,46,140,5,2323.6,9017,2792,12.9,3844,108.1,NA,5,138.8,20,NA,58.9,29.9,NA,11043.2,NA,NA,1741,1505,22.5,52,13417,0,90.1,0,0,0,6033,169.6,112.7,9649.7,16.3,459.2,54,22.2,76.8,217.9,53.9,355.6,82,16,NA,13.7,NA,NA,9098.4,90.9,-1.2,NA,NA,12818.7,14541.3,72.1,NA,25020.7,120.1,11,824,NA,631,1146497,876810,11040246,644900,155300,NA,404,355747,422.7,13686,90076,66,31886,291786,7046145,438050,196320,463896,1946132,381154,NA,346690,18651,2549089,735,32390.1,7156319,5977256,2633853,2633547,538916,15776,367,354245,NA,NA,7500012,1568528,111086,31,NA,66.67,NA,62.94,NA,"Избираемый мэр",62.94,66.67,NA,0,2015,0.526382439190895
"46","11701000",2011,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,174941.5,47.4,18.2,20589.1,11.1,1015,241.4,86.5,NA,NA,NA,47,154,6,5660.4,8648,2475,11.8,3601,101,NA,4.6,128.4,19,NA,32.9,11.8,20.7,17854.2,NA,NA,1335,1096,22.6,1142,13120,0,71,0,0,0,5510,154.5,113.7,10523,14,391.6,54,23.1,79.6,221.3,55.6,356.5,78,16.3,NA,16.5,11.6,NA,10584.3,118.7,-0.7,NA,NA,14229.7,15323,106.4,NA,27856,116.1,11,806,NA,647,767953.3,790935,17854197,656000,244900,NA,404,356073,422.7,16540,71003,64,33390,286617,7941120,490094,193014,211838,2150176,799446,186064,104869,16252,3024464,704,35417.9,7375822,5796876,2323877,2342403,557304,15476,288,355623,NA,NA,5491961,373589,56759,47.6,NA,64.29,NA,62.91,NA,"Избираемый мэр",62.91,64.29,NA,0,2015,0.50195452131134
"47","11701000",2012,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,189278.6,48.4,17.3,14124.9,11.9,1034,227.8,91.8,NA,NA,NA,40,154,5,8326.1,8295,2900,11.5,3369,94.1,NA,4.8,135,19,NA,38,28.5,8.4,17429.5,NA,NA,1377,1041,22.6,1326,13065,0,70.4,NA,242,0,5955,166.3,114.4,11665.1,16.3,454.7,53,23.6,81.1,220.1,56.8,358,78,17,NA,17.2,11.1,NA,12355.7,112.1,0.4,NA,NA,13740.3,15701.4,27.4,NA,31541.6,114.9,11,836,NA,670,953261.3,NA,NA,628100,248100,NA,363,357264,423,17249,70388,62,33552,291639,7350884,510145,28541,929312,1305824,661921,192050,797456,16077,3671526,700,36767.7,7052730,5044397,2747918,2765998,560159,15313,237,356523,NA,NA,5709731,464663,58464,336.7,NA,57.14,NA,62.75,NA,"Избираемый мэр",62.75,57.14,NA,0,2015,0.464834224037181
"48","11701000",2013,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,223190.3,47.7,17.8,14911.6,11.8,1462,245,97.1,NA,NA,NA,42,145,5,9550.6,7891,2952,11.4,3307,92.5,NA,4.8,133.9,19,NA,46.9,31.7,14.3,11754.4,NA,NA,1553,1078,22.4,-734,13505,360,94.9,NA,0,240,5873,164.3,114.9,12800.6,16.3,455.5,52,24.3,82.4,217.1,57.9,357.4,66,17.9,NA,17.4,10.7,NA,17398.2,100.9,0.4,NA,NA,14165.8,12401.6,57.7,NA,35754.4,104.5,11,900,900,742,399826,229478,11754419,626900,253300,NA,365,357707,423,17447,94869,61,33935,NA,8244322,558759,25815,1130384,964663,762259,331183,986959,16056,4384558,713,39531.1,7986444,6002670,3518476,3562745,459026,15233,132,358005,35793.5,NA,19398967,587089,76179,336.7,NA,61.54,NA,63.76,NA,"Избираемый мэр",63.76,61.54,35793.5,0,2015,0.437438573869081
"49","11701000",2014,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,260843.8,40.1,11.2,35956.7,12.1,1087,316.6,121.7,NA,NA,NA,41,140,2,4491.9,7098,3105,11.3,3290,91.9,NA,4.6,128.7,19,NA,34.6,23,10.4,15258.6,NA,NA,1815,1259,22.6,375,12660,43,62.3,NA,NA,0,5757,160.8,115.4,13885.5,16,447.4,49,24.5,83.9,215,59.2,358.1,57,18.1,NA,17.7,NA,NA,20186.6,97.5,0.8,NA,NA,13609.3,12683.9,NA,NA,38288.6,100.3,11,998,998,692,169056.4,291093,15258606,627000,430000,NA,330,357732,423,17743,62348,60,35367,NA,7659411,571173,26006,719099,836033,766797,282674,572113,26103,4357143,839,40485.2,7432743,4612033,3131027,3145860,484085,15066,142,357409,38314.6,NA,19051266,570829,79715,342.2,NA,71.43,NA,70.32,NA,"Избираемый мэр",70.32,71.43,38314.6,0,2015,0.384300797371273
"50","11701000",2015,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,279186,43.2,11.5,18044.3,11.8,1035,494.6,122.1,4566,112984,108418,35,127,3,3825.1,7432,3215,11.6,2949,82.3,NA,4.6,127,19,NA,37.5,24.4,12.5,10473.5,NA,NA,2836,1754,22.7,181,13016,0,77.7,NA,NA,0,5775,161.2,115.3,15445.5,15.8,441.2,41,24.8,85.1,212.6,60.6,358.3,58,19,NA,18.5,NA,NA,23774.5,92.5,0.2,NA,NA,13750.6,15384.8,34.4,NA,40323.7,97.8,11,1040,1040,448,115703.7,203259,10473513,398600,110600,NA,340,358185,423,18522,77722,60,36276,NA,7909412,625882,38822,920930,616049,804047,290821,722576,39732,4415035,852,41618,7812885,4927279,3436581,3492087,455651,14884,200,358054,40323.7,NA,18667528,578693,81111,344.6,NA,53.33,NA,69.72,NA,"Назначаемый мэр",69.72,53.33,40323.7,1,2015,0.330466675881788
"51","11701000",2016,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,297722.2,44.9,12,16074.5,11.6,1331,621.3,109.4,2660,122660,120000,NA,NA,NA,6212.9,6766,2791,11.4,2990,83.4,NA,4.3,120.8,18,NA,32.8,13.9,18.3,12941.4,NA,NA,2652,1571,22.9,199,12063,NA,84.5,NA,NA,NA,5622,156.8,115.4,15874,15.9,444.4,48,24.9,86.4,210.5,61.7,358.6,58,19.1,NA,18.7,NA,NA,25989.5,107.7,0.2,NA,NA,14072,20429.2,NA,1180.1,43177.7,92.9,11,1400,1079,450,98245,174290,12941366,626900,253000,NA,341.9,358454,423,18700,84514,60,37293,NA,8236509,619622,32072,961575,631110,1023680,292884,855445,51250,4485777,850,42150.4,7938975,4964860,3662910,3659829,421448,14886,124,358315,43177.7,NA,18186776,576818,73366,344.6,NA,52.94,NA,69.11,NA,"Назначаемый мэр",69.11,52.94,43177.7,1,2015,0.313758200365898
"52","11701000",2017,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,319816.1,47.5,13.1,17684.7,10,2261,749.7,119.5,3690,118212,114522,NA,NA,NA,3296.1,6818,2723,11.1,3103,87,NA,4.3,120.1,18,NA,45.8,18,27.2,17277.1,NA,NA,2073,1464,23.3,-1353,11561,0,137.6,NA,0,NA,5682,159.2,114.9,16968.1,16,448.3,73,24.8,87.2,207.8,61.9,356.9,59,19.2,NA,18.7,NA,NA,28631.3,109,-1.1,NA,NA,15070.8,20636.3,NA,1681.6,45097.7,88.6,11,1667,1667,425,115845,186194,17277064,626900,252600,NA,350.2,357730,569.4,18684,137601,59,38245,NA,8170100,757930,32050,791003,1035306,587830,316088,695835,30750,4491522,NA,NA,8285663,5263886,3863666,3889191,413949,15357,946,358594,NA,45097.7,19499963,588499,78119,334.7,NA,NA,60,NA,69,"Назначаемый мэр",69,60,45097.7,1,2015,0.308169481773531
"53","11701000",2018,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,391882.3,49.2,15.6,19778.2,9.1,1354,974.1,117.2,3955,127628,123673,NA,NA,NA,1530.7,NA,NA,11,3147,88.5,NA,4.2,117.4,18,NA,30.8,9,21.1,13477.2,NA,NA,NA,NA,23.7,-702,11164,130,84.1,NA,60,NA,5448,153.3,114.8,17924.3,16.2,455.5,81,24.4,87.9,206,61.6,355.5,NA,19.8,NA,19.7,NA,NA,39868,131.8,-1.9,NA,NA,13790.4,22350.6,NA,1727.2,50419.6,87.5,11,1659,1659,NA,234591,285896,13477177,626900,253000,NA,359.4,356172,569.4,19699,84087,NA,NA,NA,9181477,934743,30911,1103408,913479,543700,340036,904943,48551,5157253,NA,NA,9165947,5838880,4433547,4445574,471928,15371,103,356867,NA,50419.6,19452845,NA,76413,460.3,NA,NA,47,NA,73,"Назначаемый мэр",73,47,50419.6,1,2015,0.297065329182559
"54","11701000",2019,"Архангельская область","Архангельск","Архангельск",64.5430555555556,40.5372222222222,404323.4,51.2,17.9,17915.4,8.1,1965,1164.5,115.5,8565,144270,135705,NA,NA,NA,2220.1,NA,NA,11.3,3109,87.8,NA,3.9,111.3,18,NA,32.8,18.7,13.3,22316.9,NA,NA,NA,NA,23.7,-226,10649,0,107.4,NA,405,NA,5265,148.7,113.7,18969.5,16.3,459.6,78,23.3,84.5,209,60.6,354.1,NA,19.8,NA,20.1,NA,NA,49778.4,120,-3.2,NA,NA,15905.1,21446.1,NA,602.2,54598.8,84.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","11730000",2000,"Архангельская область","Северодвинск","Северодвинск",64.5625,39.8180555555556,NA,NA,NA,NA,7,NA,239.8,NA,NA,NA,NA,NA,NA,NA,174.9,3432,1800,11.6,881,37.5,55.5,1.7,71.2,7,NA,19,15.1,NA,380,2163,1971,NA,NA,17.5,NA,2994,0,8.1,0,0,0,2417,102.8,60.3,NA,4.7,198.4,14,NA,NA,NA,NA,235.2,60,8.7,NA,14.4,NA,29.1,3003.8,NA,-4.6,36,450,NA,NA,NA,NA,2407,75.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","11730000",2001,"Архангельская область","Северодвинск","Северодвинск",64.5625,39.8180555555556,NA,NA,NA,NA,7.8,NA,330.5,NA,NA,NA,NA,NA,NA,NA,220.2,3231,1689,10.9,856,36.6,59.5,1.7,71.5,7,NA,21.4,11.7,NA,460.1,1973,1780,NA,NA,17.6,NA,3017,0,3,0,0,0,2362,101.1,61.6,NA,4.8,206.3,14,NA,NA,NA,NA,233.7,60,8.6,NA,8.9,NA,26.9,4497.6,NA,-3.1,37,565.5,NA,NA,NA,NA,3414,75.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
